Age,Work_Experience,Family_Size,Gender_Female,Gender_Male,Ever_Married_No,Ever_Married_Yes,Graduated_No,Graduated_Yes,Profession_Freq,Spending_Score_Freq,Category_Freq,Segmentation_Freq
51,0.0,4.0,False,True,False,True,True,False,3480,6494,167,2442
59,1.0,2.0,False,True,False,True,False,True,3480,2599,7018,2408
41,1.0,5.0,True,False,False,True,False,True,3480,2599,7018,2442
51,1.0,2.0,False,True,False,True,True,False,775,1602,7018,2408
62,1.0,3.0,True,False,False,True,True,False,3480,2599,7018,2442
62,1.0,4.0,True,False,False,True,True,False,844,1602,1475,2442
38,8.0,1.0,True,False,False,True,False,True,3480,6494,7018,2818
18,1.0,4.0,False,True,True,False,True,False,3480,6494,1475,3027
22,3.0,4.0,False,True,True,False,True,False,1750,6494,7018,3027
30,0.0,3.0,True,False,True,False,False,True,930,6494,1089,2818
62,1.0,1.0,True,False,False,True,False,True,1250,6494,7018,2408
43,1.0,3.0,True,False,True,False,True,False,1250,6494,7018,2818
32,1.0,1.0,True,False,True,False,False,True,935,6494,1089,3027
37,1.0,1.0,False,True,False,True,False,True,3480,1602,7018,2408
48,1.0,1.0,False,True,True,False,False,True,3480,6494,7018,2408
31,4.0,2.0,True,False,True,False,False,True,935,6494,7018,2408
46,4.0,4.0,False,True,False,True,True,False,3480,1602,7018,2442
49,1.0,4.0,True,False,False,True,True,False,935,2599,7018,2818
43,1.0,4.0,False,True,False,True,True,False,930,2599,7018,2818
42,8.0,1.0,False,True,True,False,False,True,3480,6494,7018,2818
37,1.0,2.0,False,True,False,True,False,True,930,6494,7018,2818
72,1.0,2.0,False,True,False,True,False,True,1250,1602,7018,2442
71,1.0,1.0,False,True,False,True,True,False,775,1602,7018,2818
39,1.0,1.0,True,False,True,False,False,True,935,6494,1475,3027
20,0.0,5.0,False,True,True,False,True,False,1750,6494,563,3027
26,1.0,1.0,True,False,True,False,True,False,3480,6494,269,2818
72,1.0,1.0,False,True,False,True,False,True,775,6494,7018,3027
70,0.0,1.0,False,True,False,True,False,True,1750,6494,1475,2408
45,2.0,1.0,False,True,True,False,False,True,3480,6494,7018,2442
33,7.0,5.0,False,True,True,False,True,False,775,6494,7018,3027
50,0.0,3.0,False,True,False,True,True,False,1250,2599,7018,2442
31,6.0,1.0,False,True,True,False,False,True,1250,6494,7018,2818
74,1.0,2.0,True,False,False,True,True,False,844,1602,7018,2408
68,1.0,2.0,True,False,False,True,True,False,3480,1602,7018,2818
49,1.0,1.0,True,False,True,False,False,True,3480,6494,7018,3027
49,0.0,2.0,False,True,False,True,False,True,403,1602,7018,2442
18,1.0,3.0,True,False,True,False,True,False,1750,6494,7018,2818
85,2.0,2.0,True,False,False,True,True,False,1250,2599,7018,2442
38,1.0,4.0,True,False,True,False,False,True,1250,6494,7018,2818
28,0.0,4.0,False,True,False,True,True,False,3480,6494,7018,2818
46,3.0,2.0,False,True,False,True,True,False,3480,2599,7018,3027
59,9.0,3.0,False,True,False,True,False,True,328,2599,7018,2408
56,0.0,2.0,True,False,False,True,False,True,3480,6494,7018,2408
69,0.0,1.0,False,True,False,True,False,True,3480,6494,7018,2442
66,0.0,2.0,False,True,False,True,False,True,3480,6494,7018,2442
18,4.0,6.0,False,True,True,False,True,False,1750,6494,563,3027
36,4.0,1.0,False,True,True,False,False,True,3480,6494,1475,2818
31,1.0,2.0,False,True,True,False,False,True,403,6494,1089,2408
67,1.0,2.0,False,True,False,True,True,False,775,1602,1475,3027
39,7.0,1.0,True,False,True,False,False,True,3480,6494,7018,3027
42,4.0,3.0,False,True,True,False,False,True,1250,6494,7018,2442
50,0.0,2.0,False,True,False,True,False,True,3480,6494,7018,2818
37,0.0,2.0,True,False,False,True,False,True,3480,2599,7018,3027
59,0.0,1.0,True,False,True,False,False,True,3480,6494,7018,2442
50,8.0,2.0,False,True,False,True,False,True,3480,6494,7018,3027
48,8.0,3.0,False,True,False,True,False,True,3480,6494,563,2408
55,9.0,1.0,False,True,False,True,False,True,3480,6494,7018,2408
33,1.0,3.0,True,False,True,False,False,True,930,6494,7018,2818
38,13.0,1.0,False,True,True,False,False,True,3480,6494,269,2818
43,0.0,2.0,False,True,True,False,False,True,3480,6494,7018,2818
53,0.0,2.0,True,False,True,False,False,True,3480,6494,7018,2818
37,0.0,1.0,False,True,True,False,False,True,1250,6494,7018,2408
36,5.0,1.0,True,False,True,False,False,True,3480,6494,7018,2818
36,5.0,1.0,False,True,True,False,False,True,3480,6494,7018,2818
62,1.0,1.0,False,True,False,True,False,True,3480,6494,7018,3027
38,2.0,2.0,True,False,True,False,True,False,3480,6494,7018,2408
55,1.0,1.0,False,True,True,False,False,True,1250,6494,7018,2408
60,1.0,2.0,False,True,False,True,True,False,1250,2599,7018,2442
36,7.0,2.0,True,False,False,True,False,True,1250,2599,114,2818
30,5.0,9.0,False,True,True,False,True,False,1250,6494,1089,3027
66,4.0,3.0,True,False,True,False,True,False,1250,6494,7018,2818
45,1.0,1.0,False,True,False,True,False,True,1250,6494,7018,3027
40,6.0,1.0,True,False,True,False,False,True,1250,6494,7018,2442
45,5.0,3.0,True,False,True,False,False,True,1250,6494,7018,3027
41,2.0,1.0,False,True,False,True,False,True,3480,6494,7018,2408
62,4.0,1.0,True,False,False,True,False,True,328,6494,114,2818
61,1.0,2.0,False,True,False,True,False,True,3480,6494,7018,2442
50,4.0,2.0,True,False,False,True,False,True,3480,6494,7018,3027
53,3.0,2.0,False,True,False,True,False,True,1250,6494,7018,2818
39,7.0,1.0,False,True,True,False,False,True,3480,6494,7018,2818
86,0.0,1.0,True,False,True,False,False,True,844,6494,1089,3027
50,1.0,1.0,False,True,False,True,False,True,3480,6494,1475,2408
46,4.0,1.0,True,False,True,False,True,False,1250,6494,1475,2818
52,0.0,1.0,False,True,True,False,False,True,403,6494,1089,2408
45,0.0,1.0,True,False,True,False,True,False,403,6494,7018,2408
37,9.0,1.0,True,False,True,False,False,True,3480,6494,7018,2818
36,3.0,1.0,True,False,False,True,False,True,935,6494,7018,2408
25,1.0,1.0,True,False,True,False,False,True,3480,6494,7018,3027
40,1.0,1.0,True,False,True,False,True,False,930,6494,7018,2408
41,11.0,2.0,False,True,False,True,False,True,3480,1602,7018,2818
25,1.0,2.0,True,False,False,True,False,True,328,1602,7018,2408
80,4.0,2.0,False,True,False,True,True,False,844,2599,7018,2408
46,3.0,1.0,True,False,True,False,False,True,3480,6494,1089,2818
81,1.0,1.0,True,False,False,True,False,True,844,6494,7018,3027
40,0.0,2.0,False,True,False,True,False,True,3480,6494,1089,2408
49,1.0,1.0,False,True,True,False,False,True,3480,6494,1089,2818
26,8.0,3.0,True,False,True,False,False,True,1750,6494,1089,3027
26,1.0,1.0,False,True,True,False,False,True,3480,6494,1475,3027
47,0.0,1.0,True,False,True,False,False,True,3480,6494,1475,2818
71,0.0,1.0,True,False,False,True,False,True,1250,6494,7018,2818
48,1.0,5.0,False,True,False,True,False,True,935,2599,7018,2442
39,1.0,3.0,False,True,False,True,False,True,3480,2599,563,2408
50,8.0,2.0,False,True,False,True,False,True,3480,2599,7018,2408
46,1.0,2.0,True,False,True,False,False,True,3480,6494,7018,2408
26,8.0,2.0,False,True,False,True,False,True,935,2599,1089,3027
42,1.0,2.0,True,False,False,True,False,True,3480,6494,7018,3027
36,4.0,2.0,True,False,False,True,False,True,3480,6494,7018,3027
29,1.0,4.0,False,True,True,False,False,True,1750,6494,7018,3027
39,1.0,1.0,True,False,True,False,True,False,3480,6494,7018,2818
41,0.0,3.0,True,False,True,False,False,True,3480,6494,7018,2408
48,8.0,3.0,True,False,False,True,False,True,403,6494,7018,2442
40,9.0,3.0,False,True,False,True,False,True,1250,1602,7018,2442
25,4.0,3.0,True,False,True,False,False,True,1750,6494,7018,2818
41,7.0,2.0,True,False,False,True,False,True,3480,6494,7018,2818
37,11.0,1.0,False,True,True,False,False,True,3480,6494,7018,2818
53,0.0,1.0,True,False,True,False,False,True,930,6494,1089,2818
51,0.0,3.0,True,False,False,True,False,True,935,2599,1089,2818
73,1.0,3.0,False,True,False,True,False,True,1250,2599,7018,3027
61,1.0,5.0,False,True,False,True,True,False,3480,6494,1475,3027
39,5.0,1.0,False,True,True,False,False,True,1250,6494,1089,2818
19,0.0,4.0,True,False,True,False,True,False,1750,6494,563,3027
19,0.0,7.0,True,False,True,False,True,False,1750,6494,563,2818
23,1.0,5.0,True,False,True,False,True,False,1250,6494,563,3027
83,0.0,2.0,False,True,False,True,False,True,775,1602,563,2818
62,1.0,2.0,True,False,False,True,False,True,3480,1602,7018,2442
43,9.0,4.0,True,False,True,False,False,True,3480,6494,7018,2442
27,0.0,5.0,True,False,True,False,True,False,3480,6494,563,2818
50,0.0,1.0,False,True,True,False,False,True,3480,6494,7018,2408
23,0.0,6.0,True,False,True,False,True,False,1250,6494,563,3027
35,9.0,2.0,False,True,True,False,True,False,1250,6494,7018,3027
32,9.0,3.0,False,True,True,False,True,False,1750,6494,7018,3027
42,2.0,3.0,True,False,True,False,False,True,930,6494,7018,2442
33,13.0,1.0,False,True,True,False,True,False,1250,6494,7018,2818
28,9.0,3.0,True,False,True,False,False,True,1250,6494,7018,3027
35,1.0,2.0,False,True,False,True,False,True,3480,6494,269,2818
35,9.0,2.0,True,False,True,False,False,True,1750,6494,7018,3027
39,0.0,2.0,True,False,False,True,False,True,1250,6494,7018,2818
28,6.0,1.0,False,True,False,True,False,True,3480,6494,7018,2818
35,11.0,6.0,False,True,False,True,False,True,1250,6494,7018,2818
45,0.0,2.0,True,False,False,True,False,True,935,2599,7018,2442
73,4.0,2.0,True,False,False,True,False,True,844,1602,7018,2818
52,1.0,1.0,False,True,True,False,True,False,1250,6494,7018,2818
28,0.0,3.0,False,True,True,False,True,False,1750,6494,7018,2818
38,9.0,3.0,False,True,False,True,False,True,1750,6494,7018,2818
42,8.0,1.0,True,False,True,False,False,True,1250,6494,7018,2442
26,9.0,1.0,True,False,True,False,True,False,930,6494,7018,2408
27,7.0,2.0,True,False,True,False,False,True,1750,6494,7018,2408
41,0.0,2.0,False,True,False,True,False,True,3480,6494,7018,2408
41,1.0,2.0,False,True,False,True,False,True,3480,6494,7018,2408
47,0.0,4.0,False,True,False,True,False,True,775,1602,7018,3027
35,8.0,1.0,False,True,True,False,False,True,930,6494,7018,2818
88,0.0,1.0,True,False,True,False,False,True,844,6494,7018,2408
46,6.0,1.0,True,False,True,False,False,True,3480,6494,7018,2408
41,3.0,2.0,True,False,False,True,False,True,3480,6494,7018,2818
30,10.0,5.0,True,False,True,False,False,True,930,6494,7018,2408
43,12.0,2.0,False,True,False,True,False,True,930,6494,7018,2818
29,9.0,2.0,True,False,True,False,False,True,1250,6494,7018,2818
48,1.0,1.0,False,True,False,True,False,True,3480,6494,7018,2408
61,4.0,6.0,True,False,False,True,False,True,3480,2599,1475,2408
51,2.0,1.0,True,False,True,False,False,True,844,6494,7018,2408
38,2.0,1.0,True,False,True,False,False,True,3480,6494,7018,2818
49,0.0,1.0,True,False,True,False,False,True,1250,1602,7018,2818
43,9.0,1.0,True,False,True,False,False,True,1750,6494,7018,3027
27,14.0,4.0,False,True,True,False,True,False,1750,6494,7018,2818
35,14.0,6.0,True,False,True,False,True,False,930,6494,269,2818
39,4.0,2.0,True,False,False,True,True,False,930,2599,269,2408
52,9.0,2.0,True,False,False,True,True,False,935,6494,7018,2408
38,10.0,1.0,True,False,True,False,False,True,935,6494,7018,2408
30,12.0,2.0,True,False,True,False,False,True,1250,6494,7018,3027
43,10.0,1.0,True,False,True,False,False,True,3480,6494,7018,3027
42,10.0,4.0,True,False,True,False,True,False,1250,6494,7018,3027
46,2.0,1.0,True,False,True,False,False,True,3480,6494,269,2408
47,11.0,2.0,True,False,True,False,False,True,3480,6494,7018,2408
32,13.0,5.0,True,False,True,False,True,False,1250,6494,269,2408
53,11.0,2.0,True,False,False,True,False,True,3480,2599,7018,3027
43,12.0,2.0,True,False,False,True,False,True,3480,2599,7018,2818
39,0.0,2.0,True,False,True,False,False,True,3480,6494,7018,2818
42,3.0,2.0,False,True,True,False,False,True,3480,2599,7018,2818
37,3.0,1.0,True,False,True,False,False,True,3480,6494,1089,2408
19,0.0,4.0,False,True,True,False,True,False,1750,6494,7018,3027
30,1.0,1.0,False,True,True,False,True,False,403,6494,1089,3027
49,0.0,1.0,True,False,False,True,False,True,3480,6494,1475,2818
55,0.0,3.0,False,True,False,True,False,True,1750,6494,1475,2408
59,1.0,2.0,True,False,False,True,False,True,930,6494,1475,2442
46,1.0,2.0,True,False,False,True,False,True,3480,6494,7018,2442
27,9.0,2.0,True,False,False,True,False,True,775,1602,7018,2408
25,1.0,2.0,True,False,True,False,False,True,3480,6494,7018,2408
37,1.0,1.0,True,False,True,False,False,True,930,6494,7018,2408
38,9.0,3.0,False,True,True,False,False,True,3480,6494,7018,2818
29,9.0,3.0,False,True,True,False,False,True,1250,6494,7018,3027
28,11.0,2.0,False,True,True,False,False,True,3480,6494,7018,2818
27,8.0,2.0,True,False,False,True,False,True,403,6494,7018,3027
42,3.0,2.0,True,False,True,False,True,False,1250,6494,7018,3027
43,14.0,2.0,True,False,True,False,False,True,3480,6494,7018,2408
40,8.0,2.0,True,False,False,True,False,True,1750,2599,7018,2818
41,9.0,3.0,False,True,True,False,False,True,3480,6494,7018,2408
46,8.0,1.0,False,True,False,True,True,False,1250,6494,167,2408
32,9.0,3.0,True,False,True,False,False,True,1750,6494,7018,3027
56,1.0,1.0,True,False,True,False,False,True,1250,6494,7018,2442
28,12.0,1.0,False,True,True,False,False,True,403,6494,7018,2818
25,0.0,3.0,True,False,True,False,False,True,3480,6494,269,2818
42,6.0,7.0,False,True,False,True,False,True,3480,6494,7018,2442
41,5.0,2.0,True,False,True,False,False,True,1250,6494,7018,2442
36,3.0,2.0,False,True,False,True,False,True,1750,6494,7018,2442
42,2.0,1.0,True,False,True,False,False,True,3480,6494,7018,2818
42,8.0,4.0,True,False,True,False,False,True,3480,6494,7018,2442
55,1.0,2.0,True,False,True,False,False,True,1250,6494,7018,2408
52,1.0,2.0,False,True,False,True,False,True,1250,1602,7018,3027
47,1.0,1.0,True,False,True,False,False,True,935,6494,7018,2818
57,2.0,3.0,False,True,True,False,False,True,3480,1602,7018,2408
26,8.0,1.0,True,False,True,False,False,True,3480,6494,7018,3027
28,5.0,2.0,True,False,True,False,True,False,3480,6494,7018,2408
37,0.0,1.0,True,False,True,False,False,True,930,6494,7018,3027
89,0.0,1.0,False,True,True,False,True,False,844,6494,1089,3027
25,2.0,1.0,False,True,True,False,True,False,403,6494,1089,3027
50,1.0,4.0,False,True,False,True,False,True,775,1602,1475,2442
42,5.0,1.0,True,False,True,False,False,True,930,6494,7018,2408
48,1.0,1.0,False,True,True,False,False,True,3480,6494,7018,2442
37,9.0,1.0,True,False,True,False,False,True,1250,6494,1089,3027
30,1.0,5.0,True,False,True,False,True,False,935,6494,1089,3027
26,2.0,4.0,False,True,False,True,True,False,1250,6494,1089,2818
47,1.0,2.0,True,False,False,True,False,True,3480,2599,7018,2408
36,1.0,4.0,False,True,True,False,True,False,1750,6494,1475,3027
53,1.0,4.0,False,True,False,True,True,False,930,2599,1089,2818
30,1.0,6.0,False,True,True,False,True,False,1250,6494,1089,2818
20,4.0,7.0,True,False,True,False,True,False,1750,6494,1089,3027
19,8.0,5.0,True,False,True,False,True,False,403,6494,1089,3027
19,9.0,6.0,False,True,True,False,True,False,1750,6494,1089,3027
37,12.0,6.0,True,False,True,False,True,False,403,6494,1089,3027
20,0.0,6.0,False,True,True,False,True,False,1750,6494,1089,3027
39,1.0,3.0,False,True,True,False,True,False,775,2599,1089,2818
26,1.0,3.0,True,False,True,False,False,True,935,6494,1089,3027
31,0.0,4.0,False,True,True,False,True,False,930,6494,1089,2818
31,2.0,3.0,False,True,False,True,False,True,1750,1602,1089,2818
41,9.0,3.0,True,False,False,True,False,True,935,2599,1089,2818
32,1.0,2.0,True,False,False,True,True,False,328,2599,1475,3027
42,0.0,3.0,True,False,False,True,False,True,328,2599,1089,3027
89,1.0,3.0,True,False,False,True,True,False,844,6494,1089,2408
78,1.0,3.0,False,True,False,True,True,False,844,1602,1089,2408
65,1.0,2.0,True,False,False,True,False,True,844,6494,1089,3027
48,0.0,2.0,True,False,False,True,False,True,328,2599,1089,2818
36,8.0,2.0,False,True,True,False,False,True,3480,6494,1089,2442
55,0.0,4.0,True,False,False,True,False,True,3480,2599,1089,2442
52,0.0,2.0,False,True,False,True,False,True,935,2599,1089,2408
52,7.0,3.0,False,True,False,True,False,True,328,2599,1089,3027
41,1.0,1.0,True,False,False,True,False,True,3480,6494,1089,3027
36,1.0,1.0,True,False,False,True,False,True,935,6494,1089,3027
37,7.0,1.0,True,False,True,False,True,False,935,6494,1089,2442
40,1.0,2.0,True,False,True,False,True,False,1750,6494,167,2818
38,1.0,2.0,False,True,False,True,False,True,328,2599,1089,2408
25,0.0,3.0,False,True,True,False,True,False,930,6494,1089,2408
33,1.0,4.0,True,False,True,False,False,True,935,6494,1089,2818
26,1.0,1.0,False,True,True,False,False,True,3480,6494,1089,2442
28,0.0,1.0,True,False,True,False,True,False,1250,6494,1089,3027
18,0.0,6.0,False,True,True,False,True,False,403,6494,1089,2408
52,0.0,3.0,False,True,True,False,True,False,1250,6494,1089,2818
26,0.0,2.0,False,True,True,False,False,True,1750,6494,1089,3027
18,0.0,4.0,False,True,True,False,True,False,1750,6494,1089,3027
20,1.0,2.0,True,False,True,False,True,False,403,6494,1089,3027
36,0.0,3.0,True,False,False,True,False,True,930,2599,1089,2408
27,8.0,2.0,False,True,False,True,False,True,930,2599,1475,2818
21,1.0,5.0,False,True,True,False,True,False,1750,6494,269,3027
27,8.0,4.0,False,True,True,False,False,True,1250,6494,1089,3027
28,1.0,4.0,True,False,True,False,False,True,1750,6494,1089,3027
63,1.0,4.0,False,True,False,True,False,True,844,6494,1089,2818
48,1.0,4.0,False,True,True,False,False,True,1250,6494,1089,2818
80,1.0,2.0,False,True,False,True,False,True,844,6494,1089,3027
71,7.0,3.0,True,False,False,True,False,True,844,1602,1089,2442
47,8.0,4.0,False,True,False,True,True,False,930,1602,7018,3027
22,1.0,4.0,True,False,True,False,True,False,3480,6494,1089,2408
35,1.0,2.0,False,True,False,True,False,True,3480,1602,1089,2442
40,1.0,6.0,True,False,True,False,True,False,1250,6494,1089,2818
18,1.0,6.0,True,False,True,False,True,False,1750,6494,1089,2818
26,0.0,4.0,True,False,True,False,False,True,3480,6494,1089,3027
73,1.0,5.0,True,False,False,True,False,True,844,6494,167,2818
86,1.0,1.0,False,True,False,True,False,True,844,6494,1089,2442
37,1.0,2.0,True,False,True,False,True,False,930,6494,1089,2408
59,1.0,2.0,False,True,False,True,False,True,1250,6494,1089,2818
28,8.0,1.0,True,False,True,False,True,False,328,6494,1475,2408
29,9.0,3.0,True,False,False,True,False,True,3480,6494,7018,2818
37,7.0,3.0,True,False,False,True,False,True,403,2599,7018,3027
46,1.0,3.0,True,False,False,True,False,True,403,2599,7018,2818
39,6.0,1.0,False,True,True,False,False,True,1250,6494,7018,2408
33,8.0,1.0,True,False,True,False,True,False,328,6494,7018,3027
32,1.0,2.0,True,False,True,False,False,True,930,6494,1089,3027
32,6.0,2.0,True,False,True,False,True,False,930,6494,1089,2818
25,8.0,1.0,True,False,True,False,True,False,328,6494,1089,3027
48,9.0,2.0,True,False,False,True,False,True,328,2599,1089,2442
27,8.0,1.0,True,False,True,False,True,False,328,6494,1089,2408
49,1.0,1.0,True,False,True,False,False,True,3480,6494,7018,2818
33,8.0,5.0,True,False,False,True,False,True,935,2599,1475,2818
33,7.0,6.0,True,False,True,False,True,False,935,6494,1475,2442
39,0.0,3.0,False,True,False,True,False,True,3480,6494,7018,2818
50,0.0,4.0,False,True,False,True,False,True,1250,2599,7018,2408
84,0.0,4.0,True,False,False,True,False,True,844,6494,1089,2818
46,0.0,2.0,True,False,False,True,False,True,3480,2599,7018,2408
31,0.0,3.0,False,True,False,True,True,False,1250,2599,1089,2818
57,3.0,2.0,False,True,False,True,False,True,3480,2599,7018,2408
73,1.0,4.0,False,True,False,True,True,False,775,1602,1089,2408
36,9.0,4.0,False,True,False,True,False,True,1250,6494,7018,2818
53,2.0,4.0,False,True,True,False,False,True,403,6494,7018,2442
41,9.0,4.0,False,True,False,True,False,True,1250,2599,563,2408
53,0.0,4.0,True,False,True,False,True,False,935,6494,269,2408
35,2.0,3.0,False,True,False,True,False,True,3480,2599,7018,2442
62,0.0,3.0,False,True,False,True,False,True,3480,2599,7018,2442
23,0.0,3.0,False,True,True,False,True,False,403,6494,7018,2818
51,1.0,2.0,False,True,True,False,False,True,3480,6494,7018,2442
83,1.0,2.0,True,False,False,True,True,False,844,1602,7018,2818
26,0.0,2.0,True,False,True,False,False,True,1750,6494,1089,2408
86,1.0,1.0,False,True,False,True,False,True,844,6494,7018,2442
26,0.0,4.0,False,True,True,False,False,True,1750,6494,269,3027
42,0.0,3.0,False,True,False,True,False,True,775,6494,7018,3027
41,9.0,1.0,True,False,False,True,False,True,328,6494,7018,2818
67,0.0,3.0,False,True,False,True,True,False,844,6494,7018,2408
68,1.0,2.0,False,True,False,True,False,True,844,1602,7018,2818
45,0.0,2.0,True,False,False,True,True,False,935,1602,7018,2818
86,0.0,2.0,True,False,False,True,True,False,844,1602,7018,2818
62,0.0,2.0,False,True,False,True,False,True,3480,1602,1089,2818
42,1.0,2.0,False,True,False,True,False,True,3480,6494,7018,2818
26,0.0,3.0,False,True,True,False,False,True,930,6494,1475,2442
48,1.0,1.0,False,True,True,False,True,False,1250,6494,7018,2442
40,3.0,5.0,False,True,False,True,True,False,1250,2599,563,2408
20,0.0,4.0,False,True,True,False,True,False,1750,6494,7018,2442
25,1.0,1.0,True,False,True,False,False,True,3480,6494,114,3027
37,1.0,1.0,False,True,True,False,False,True,3480,6494,7018,3027
77,1.0,1.0,False,True,False,True,False,True,844,6494,7018,3027
50,1.0,2.0,False,True,False,True,False,True,1750,6494,7018,3027
22,0.0,4.0,True,False,True,False,True,False,403,6494,7018,3027
26,1.0,3.0,False,True,True,False,False,True,3480,6494,7018,2818
71,0.0,3.0,False,True,False,True,True,False,930,2599,7018,3027
50,1.0,2.0,False,True,False,True,False,True,3480,6494,7018,2818
29,1.0,1.0,False,True,True,False,True,False,1250,6494,1475,3027
51,1.0,4.0,False,True,False,True,False,True,1250,6494,7018,2818
52,6.0,4.0,False,True,False,True,False,True,3480,2599,7018,2442
20,1.0,3.0,False,True,True,False,True,False,1750,6494,1089,2818
26,0.0,9.0,False,True,True,False,False,True,930,6494,1475,2408
37,1.0,9.0,False,True,True,False,False,True,1750,6494,1475,2442
33,1.0,9.0,True,False,True,False,False,True,1750,6494,7018,2408
39,0.0,2.0,True,False,False,True,False,True,3480,6494,1475,2408
53,1.0,5.0,True,False,False,True,True,False,3480,2599,7018,2408
49,0.0,4.0,False,True,False,True,True,False,1250,2599,7018,3027
21,0.0,2.0,False,True,True,False,True,False,1750,6494,1089,3027
39,8.0,1.0,False,True,False,True,True,False,328,6494,7018,2408
38,2.0,4.0,True,False,False,True,True,False,3480,2599,1089,2408
22,4.0,4.0,False,True,True,False,True,False,1750,6494,7018,2408
52,2.0,4.0,False,True,False,True,True,False,3480,2599,7018,3027
40,1.0,3.0,False,True,True,False,False,True,1250,6494,7018,2442
20,8.0,3.0,False,True,True,False,True,False,930,6494,7018,2818
41,1.0,3.0,False,True,True,False,False,True,775,6494,7018,3027
30,1.0,1.0,False,True,True,False,False,True,3480,6494,1089,2818
89,1.0,3.0,True,False,False,True,False,True,844,1602,7018,3027
83,1.0,3.0,False,True,False,True,True,False,844,1602,7018,2818
53,0.0,3.0,False,True,False,True,False,True,3480,2599,7018,2818
31,1.0,5.0,False,True,True,False,True,False,930,6494,563,3027
48,1.0,4.0,False,True,False,True,False,True,3480,2599,7018,2442
29,0.0,2.0,True,False,True,False,True,False,930,6494,7018,2818
87,0.0,1.0,False,True,False,True,False,True,844,6494,7018,3027
19,4.0,7.0,False,True,True,False,True,False,935,6494,7018,2818
60,1.0,2.0,False,True,False,True,True,False,1250,6494,7018,2408
23,1.0,2.0,False,True,True,False,True,False,1750,6494,1089,3027
61,9.0,4.0,False,True,False,True,False,True,775,1602,7018,3027
27,1.0,3.0,True,False,True,False,False,True,3480,6494,7018,2818
32,14.0,2.0,False,True,False,True,True,False,930,2599,1089,3027
79,0.0,2.0,False,True,False,True,True,False,844,1602,7018,2442
19,1.0,4.0,False,True,True,False,True,False,1750,6494,7018,3027
42,0.0,3.0,False,True,False,True,False,True,775,1602,1475,2442
76,1.0,1.0,False,True,False,True,True,False,844,6494,7018,3027
41,1.0,2.0,True,False,False,True,True,False,403,2599,7018,3027
38,0.0,4.0,False,True,False,True,False,True,1250,2599,7018,3027
43,0.0,3.0,False,True,False,True,False,True,1250,2599,1475,2408
19,1.0,3.0,False,True,True,False,True,False,1750,6494,167,3027
28,1.0,3.0,True,False,True,False,False,True,1750,6494,269,2408
56,0.0,4.0,False,True,False,True,False,True,3480,2599,7018,2442
28,0.0,3.0,False,True,True,False,False,True,935,6494,1089,2442
60,1.0,2.0,False,True,False,True,True,False,403,1602,1089,2818
55,0.0,2.0,True,False,True,False,False,True,3480,6494,1089,2408
35,1.0,2.0,False,True,False,True,False,True,1250,2599,1089,3027
25,5.0,5.0,False,True,True,False,True,False,1750,6494,1089,2818
71,1.0,1.0,False,True,False,True,False,True,3480,6494,1089,3027
65,1.0,2.0,False,True,False,True,True,False,844,1602,1089,3027
74,1.0,1.0,False,True,False,True,False,True,844,6494,7018,2408
20,5.0,4.0,True,False,True,False,True,False,1750,6494,1475,3027
43,9.0,2.0,False,True,False,True,True,False,1250,6494,1475,2408
20,3.0,6.0,True,False,True,False,True,False,403,6494,1089,3027
40,1.0,5.0,False,True,False,True,False,True,1750,1602,1089,2442
46,0.0,5.0,True,False,False,True,False,True,935,1602,1089,2442
65,1.0,7.0,True,False,False,True,True,False,844,1602,1089,2818
21,0.0,7.0,False,True,True,False,True,False,1750,6494,1475,3027
50,1.0,7.0,False,True,False,True,True,False,1750,6494,1475,2408
18,0.0,5.0,False,True,True,False,True,False,1750,6494,1475,3027
61,1.0,7.0,True,False,False,True,False,True,930,6494,269,2818
49,1.0,3.0,False,True,False,True,False,True,3480,1602,7018,2442
39,1.0,4.0,False,True,False,True,True,False,775,1602,1089,3027
52,1.0,2.0,True,False,False,True,True,False,844,1602,7018,2408
56,0.0,5.0,False,True,False,True,False,True,775,1602,7018,2442
55,1.0,6.0,False,True,False,True,False,True,775,6494,1089,2442
42,1.0,5.0,False,True,False,True,True,False,935,2599,1089,2818
33,0.0,6.0,True,False,True,False,True,False,328,6494,1089,3027
19,8.0,4.0,False,True,True,False,True,False,1750,6494,167,2818
27,1.0,1.0,True,False,True,False,True,False,935,6494,1089,3027
38,1.0,4.0,True,False,False,True,False,True,3480,2599,1089,2442
38,1.0,4.0,True,False,True,False,True,False,3480,6494,1089,3027
43,8.0,1.0,True,False,False,True,False,True,930,6494,7018,2408
53,1.0,4.0,False,True,False,True,False,True,3480,2599,1089,2818
33,4.0,4.0,False,True,False,True,True,False,775,1602,1089,2408
30,7.0,4.0,True,False,True,False,False,True,1750,6494,1089,2818
22,6.0,3.0,True,False,True,False,True,False,1750,6494,1089,2442
33,0.0,4.0,False,True,True,False,True,False,930,6494,1089,2408
21,1.0,8.0,False,True,True,False,True,False,1750,6494,1475,3027
20,1.0,5.0,False,True,True,False,True,False,1750,6494,1475,3027
19,7.0,3.0,False,True,True,False,True,False,1750,6494,7018,2442
58,1.0,4.0,True,False,False,True,False,True,1250,2599,7018,2442
67,1.0,4.0,False,True,False,True,False,True,3480,1602,7018,2408
36,1.0,2.0,True,False,False,True,False,True,1250,6494,1089,2818
